REQ EXG-FON-001 args={"type":"Requirement","name":"EXG-FON-001","definition":"La solution doit être mise à disposition en mode SaaS sous la forme d’une plateforme informatique complète et intégrée pour la gestion des actions PIA/France2030 et PIC, afin d’accompagner la transformation numérique des գործընթաց internes et externes de la CDC et de son écosystème.","analyst_properties":{"categorie":"Fonctionnel","priorité":"Haute","Origin":"document=20245175 - CCTP.pdf | ref=Contexte général / Exigences fonctionnelles métier | location=page 1 ; page 5, sections 2.1 et 2.2 | context=Plateforme cible et périmètre global | quote=mise à disposition en mode SaaS d’une solution numérique ... sous la forme d’une plateforme informatique complète et intégrée pour la gestion des actions PIA/France2030, PIC","origin":"document=20245175 - CCTP.pdf | ref=Contexte général / Exigences fonctionnelles métier | location=page 1 ; page 5, sections 2.1 et 2.2 | context=Plateforme cible et périmètre global | quote=mise à disposition en mode SaaS d’une solution numérique ... sous la forme d’une plateforme informatique complète et intégrée pour la gestion des actions PIA/France2030, PIC","origine":"document=20245175 - CCTP.pdf | ref=Contexte général / Exigences fonctionnelles métier | location=page 1 ; page 5, sections 2.1 et 2.2 | context=Plateforme cible et périmètre global | quote=mise à disposition en mode SaaS d’une solution numérique ... sous la forme d’une plateforme informatique complète et intégrée pour la gestion des actions PIA/France2030, PIC"}}
REQ EXG-FON-009 response={"owner_name":"Requirement Container","isError":false,"analyst_properties":{"Benefit":"Critical","Cost":"0","Origin":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 8, section Module 2 | context=Module 2 - Suivi des rapports d’activité | quote=réception et analyse des rapports d’activité qualitatifs et financiers ... contrôles de complétude ... formalisation de l’analyse dans le service fait avant versement","Risk":"Low","Stability":"Low","Target Release":"0","categorie":"Fonctionnel","origin":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 8, section Module 2 | context=Module 2 - Suivi des rapports d’activité | quote=réception et analyse des rapports d’activité qualitatifs et financiers ... contrôles de complétude ... formalisation de l’analyse dans le service fait avant versement","origine":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 8, section Module 2 | context=Module 2 - Suivi des rapports d’activité | quote=réception et analyse des rapports d’activité qualitatifs et financiers ... contrôles de complétude ... formalisation de l’analyse dans le service fait avant vers...(truncated)

REQ EXG-FON-010 args={"type":"Requirement","name":"EXG-FON-010","definition":"La plateforme doit intégrer les résultats d’audit dans la fiche de suivi du projet et permettre le suivi des demandes de modifications avec gestion des statuts et des dates.","analyst_properties":{"categorie":"Fonctionnel","priorité":"Moyenne","Origin":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 8, section Module 2 | context=Module 2 - Audit et modifications | quote=intégration des résultats d’audit dans la fiche de suivi du projet, suivi des demandes de modifications en cours avec gestion de statut et dates","origin":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 8, section Module 2 | context=Module 2 - Audit et modifications | quote=intégration des résultats d’audit dans la fiche de suivi du projet, suivi des demandes de modifications en cours avec gestion de statut et dates","origine":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 8, section Module 2 | context=Module 2 - Audit et modifications | quote=intégration des résultats d’audit dans la fiche de suivi du projet, suivi des demandes de modifications en cours avec gestion de statut et dates"}}
REQ EXG-FON-010 response={"owner_name":"Requirement Container","isError":false,"analyst_properties":{"Benefit":"Critical","Cost":"0","Origin":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 8, section Module 2 | context=Module 2 - Audit et modifications | quote=intégration des résultats d’audit dans la fiche de suivi du projet, suivi des demandes de modifications en cours avec gestion de statut et dates","Risk":"Low","Stability":"Low","Target Release":"0","categorie":"Fonctionnel","origin":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 8, section Module 2 | context=Module 2 - Audit et modifications | quote=intégration des résultats d’audit dans la fiche de suivi du projet, suivi des demandes de modifications en cours avec gestion de statut et dates","origine":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 8, section Module 2 | context=Module 2 - Audit et modifications | quote=intégration des résultats d’audit dans la fiche de suivi du projet, suivi des demandes de modifications en cours avec gestion de statut et dates","priorité":"Moyenne"},"name":"EXG-FON-010","analyst_properties_set":5,"definitio...(truncated)

REQ EXG-FON-011 args={"type":"Requirement","name":"EXG-FON-011","definition":"La plateforme doit fournir un espace de communication comprenant messagerie, mails transactionnels, FAQ lauréats, notifications, planification de réunions Teams, fil d’actualités et organisation d’événements.","analyst_properties":{"categorie":"Fonctionnel","priorité":"Moyenne","Origin":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 9, section « 3- Module d’animation de communautés de lauréats » | context=Module 3 - Animation de communautés | quote=système de messagerie, mails transactionnels, FAQ lauréats, espace de notification / planification réunion Teams, fil d’actualités, organisation d’événements","origin":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 9, section « 3- Module d’animation de communautés de lauréats » | context=Module 3 - Animation de communautés | quote=système de messagerie, mails transactionnels, FAQ lauréats, espace de notification / planification réunion Teams, fil d’actualités, organisation d’événements","origine":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 9, section « 3- Module d’animation de communautés de lauréats » | context=Module 3 - Animation de communautés | quote=système de messagerie, mails transactionnels, FAQ lauréats, espace de notification / planification réunion Teams, fil d’actualités, organisation d’événements"}}
REQ EXG-FON-011 response={"owner_name":"Requirement Container","isError":false,"analyst_properties":{"Benefit":"Critical","Cost":"0","Origin":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 9, section « 3- Module d’animation de communautés de lauréats » | context=Module 3 - Animation de communautés | quote=système de messagerie, mails transactionnels, FAQ lauréats, espace de notification / planification réunion Teams, fil d’actualités, organisation d’événements","Risk":"Low","Stability":"Low","Target Release":"0","categorie":"Fonctionnel","origin":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 9, section « 3- Module d’animation de communautés de lauréats » | context=Module 3 - Animation de communautés | quote=système de messagerie, mails transactionnels, FAQ lauréats, espace de notification / planification réunion Teams, fil d’actualités, organisation d’événements","origine":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 9, section « 3- Module d’animation de communautés de lauréats » | context=Module 3 - Animation de communautés | quote=système de messagerie, mails transactionnels, FAQ lauréats, es...(truncated)

REQ EXG-FON-012 args={"type":"Requirement","name":"EXG-FON-012","definition":"La plateforme doit fournir un espace documentaire avec liste des documents disponibles, droits d’accès différenciés, liens documentaires et webinaires.","analyst_properties":{"categorie":"Fonctionnel","priorité":"Moyenne","Origin":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 9, section Module 3 | context=Module 3 - Documentation | quote=liste des documents disponibles avec droits d’accès différenciés, liens documentaires et webinaires","origin":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 9, section Module 3 | context=Module 3 - Documentation | quote=liste des documents disponibles avec droits d’accès différenciés, liens documentaires et webinaires","origine":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 9, section Module 3 | context=Module 3 - Documentation | quote=liste des documents disponibles avec droits d’accès différenciés, liens documentaires et webinaires"}}
REQ EXG-FON-012 response={"owner_name":"Requirement Container","isError":false,"analyst_properties":{"Benefit":"Critical","Cost":"0","Origin":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 9, section Module 3 | context=Module 3 - Documentation | quote=liste des documents disponibles avec droits d’accès différenciés, liens documentaires et webinaires","Risk":"Low","Stability":"Low","Target Release":"0","categorie":"Fonctionnel","origin":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 9, section Module 3 | context=Module 3 - Documentation | quote=liste des documents disponibles avec droits d’accès différenciés, liens documentaires et webinaires","origine":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 9, section Module 3 | context=Module 3 - Documentation | quote=liste des documents disponibles avec droits d’accès différenciés, liens documentaires et webinaires","priorité":"Moyenne"},"name":"EXG-FON-012","analyst_properties_set":5,"definition":"La plateforme doit fournir un espace documentaire avec liste des documents disponibles, droits d’accès différenciés, liens documentaires et webinaires.","type...(truncated)

REQ EXG-FON-013 args={"type":"Requirement","name":"EXG-FON-013","definition":"La plateforme doit permettre la préfiguration des KPI, leur sélection par dispositif, la visualisation des KPI avec définitions et aides au remplissage, la saisie des données au format prédéfini, leur consolidation et extraction, ainsi que le contrôle de qualité des données et le suivi des calendriers de relèves.","analyst_properties":{"categorie":"Fonctionnel","priorité":"Haute","Origin":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 9, section « 4- Module d’évaluation… » | context=Module 4 - Évaluation et collecte de données extra-financières | quote=saisie et modification d’une base de KPI ... visualisation des KPI ... extraction ... validation ou renvoi de la donnée ... suivi des calendriers de relèves","origin":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 9, section « 4- Module d’évaluation… » | context=Module 4 - Évaluation et collecte de données extra-financières | quote=saisie et modification d’une base de KPI ... visualisation des KPI ... extraction ... validation ou renvoi de la donnée ... suivi des calendriers de relèves","origine":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 9, section « 4- Module d’évaluation… » | context=Module 4 - Évaluation et collecte de données extra-financières | quote=saisie et modification d’une base de KPI ... visualisation des KPI ... extraction ... validation ou renvoi de la donnée ... suivi des calendriers de relèves"}}
REQ EXG-FON-013 response={"owner_name":"Requirement Container","isError":false,"analyst_properties":{"Benefit":"Critical","Cost":"0","Origin":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 9, section « 4- Module d’évaluation… » | context=Module 4 - Évaluation et collecte de données extra-financières | quote=saisie et modification d’une base de KPI ... visualisation des KPI ... extraction ... validation ou renvoi de la donnée ... suivi des calendriers de relèves","Risk":"Low","Stability":"Low","Target Release":"0","categorie":"Fonctionnel","origin":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 9, section « 4- Module d’évaluation… » | context=Module 4 - Évaluation et collecte de données extra-financières | quote=saisie et modification d’une base de KPI ... visualisation des KPI ... extraction ... validation ou renvoi de la donnée ... suivi des calendriers de relèves","origine":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 9, section « 4- Module d’évaluation… » | context=Module 4 - Évaluation et collecte de données extra-financières | quote=saisie et modification d’une base de KPI ... visualisation...(truncated)

REQ EXG-SUP-001 args={"type":"Requirement","name":"EXG-SUP-001","definition":"Le support technique de type hot line doit être accessible à tout utilisateur du lundi au vendredi de 09h à 17h, par messagerie, avec une réponse de premier niveau sous 24 heures hors accusé de réception.","analyst_properties":{"categorie":"Support","priorité":"Haute","Origin":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 10, paragraphe support technique | context=Assistance utilisateurs | quote=service de support technique de type “hot line” accessible par tout utilisateur du lundi au vendredi de 09h à 17h, par messagerie ; réponse de premier niveau ... dans un délai de vingt-quatre (24) heures","origin":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 10, paragraphe support technique | context=Assistance utilisateurs | quote=service de support technique de type “hot line” accessible par tout utilisateur du lundi au vendredi de 09h à 17h, par messagerie ; réponse de premier niveau ... dans un délai de vingt-quatre (24) heures","origine":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 10, paragraphe support technique | context=Assistance utilisateurs | quote=service de support technique de type “hot line” accessible par tout utilisateur du lundi au vendredi de 09h à 17h, par messagerie ; réponse de premier niveau ... dans un délai de vingt-quatre (24) heures"}}
REQ EXG-SUP-001 response={"owner_name":"Requirement Container","isError":false,"analyst_properties":{"Benefit":"Critical","Cost":"0","Origin":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 10, paragraphe support technique | context=Assistance utilisateurs | quote=service de support technique de type “hot line” accessible par tout utilisateur du lundi au vendredi de 09h à 17h, par messagerie ; réponse de premier niveau ... dans un délai de vingt-quatre (24) heures","Risk":"Low","Stability":"Low","Target Release":"0","categorie":"Support","origin":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 10, paragraphe support technique | context=Assistance utilisateurs | quote=service de support technique de type “hot line” accessible par tout utilisateur du lundi au vendredi de 09h à 17h, par messagerie ; réponse de premier niveau ... dans un délai de vingt-quatre (24) heures","origine":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 10, paragraphe support technique | context=Assistance utilisateurs | quote=service de support technique de type “hot line” accessible par tout utilisateur du lundi au vendredi de...(truncated)

REQ EXG-FON-014 args={"type":"Requirement","name":"EXG-FON-014","definition":"La plateforme peut être rendue accessible en version mobile en cours d’exécution, cette fonctionnalité faisant l’objet d’un bon de commande spécifique.","analyst_properties":{"categorie":"Fonctionnel","priorité":"Faible","Origin":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 10, paragraphe version mobile | context=Mobilité | quote=la plateforme peut être rendue accessible en version mobile en cours d’exécution ; cette fonctionnalité fera l’objet d’un bon de commande spécifique","origin":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 10, paragraphe version mobile | context=Mobilité | quote=la plateforme peut être rendue accessible en version mobile en cours d’exécution ; cette fonctionnalité fera l’objet d’un bon de commande spécifique","origine":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 10, paragraphe version mobile | context=Mobilité | quote=la plateforme peut être rendue accessible en version mobile en cours d’exécution ; cette fonctionnalité fera l’objet d’un bon de commande spécifique"}}
REQ EXG-FON-014 response={"owner_name":"Requirement Container","isError":false,"analyst_properties":{"Benefit":"Critical","Cost":"0","Origin":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 10, paragraphe version mobile | context=Mobilité | quote=la plateforme peut être rendue accessible en version mobile en cours d’exécution ; cette fonctionnalité fera l’objet d’un bon de commande spécifique","Risk":"Low","Stability":"Low","Target Release":"0","categorie":"Fonctionnel","origin":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 10, paragraphe version mobile | context=Mobilité | quote=la plateforme peut être rendue accessible en version mobile en cours d’exécution ; cette fonctionnalité fera l’objet d’un bon de commande spécifique","origine":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 10, paragraphe version mobile | context=Mobilité | quote=la plateforme peut être rendue accessible en version mobile en cours d’exécution ; cette fonctionnalité fera l’objet d’un bon de commande spécifique","priorité":"Faible"},"name":"EXG-FON-014","analyst_properties_set":5,"definition":"La plateforme peut être rendue...(truncated)

REQ EXG-GEN-001 args={"type":"Requirement","name":"EXG-GEN-001","definition":"La solution doit permettre la reprise de l’historique des projets lauréats actifs ne nécessitant plus de processus d’instruction et des données des projets non retenus, pour un volume indicatif de 2 500 à 3 000 dossiers et sur le périmètre des AAP PIA3 et PIA4/France2030.","analyst_properties":{"categorie":"Migration/Reprise","priorité":"Haute","Origin":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 12, section 3.5 - Reprise d’antériorité et restitution en fin de marché | context=Reprise d’antériorité | quote=reprise de l’historique des projets lauréats actifs ... volume de 2 500 à 3 000 dossiers ... périmètre actuel à intégrer est celui des appels à projets des PIA3 et PIA4/France2030","origin":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 12, section 3.5 - Reprise d’antériorité et restitution en fin de marché | context=Reprise d’antériorité | quote=reprise de l’historique des projets lauréats actifs ... volume de 2 500 à 3 000 dossiers ... périmètre actuel à intégrer est celui des appels à projets des PIA3 et PIA4/France2030","origine":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 12, section 3.5 - Reprise d’antériorité et restitution en fin de marché | context=Reprise d’antériorité | quote=reprise de l’historique des projets lauréats actifs ... volume de 2 500 à 3 000 dossiers ... périmètre actuel à intégrer est celui des appels à projets des PIA3 et PIA4/France2030"}}
REQ EXG-GEN-001 response={"owner_name":"Requirement Container","isError":false,"analyst_properties":{"Benefit":"Critical","Cost":"0","Origin":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 12, section 3.5 - Reprise d’antériorité et restitution en fin de marché | context=Reprise d’antériorité | quote=reprise de l’historique des projets lauréats actifs ... volume de 2 500 à 3 000 dossiers ... périmètre actuel à intégrer est celui des appels à projets des PIA3 et PIA4/France2030","Risk":"Low","Stability":"Low","Target Release":"0","categorie":"Migration/Reprise","origin":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 12, section 3.5 - Reprise d’antériorité et restitution en fin de marché | context=Reprise d’antériorité | quote=reprise de l’historique des projets lauréats actifs ... volume de 2 500 à 3 000 dossiers ... périmètre actuel à intégrer est celui des appels à projets des PIA3 et PIA4/France2030","origine":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 12, section 3.5 - Reprise d’antériorité et restitution en fin de marché | context=Reprise d’antériorité | quote=reprise de l’historique des pr...(truncated)

REQ EXG-GEN-002 args={"type":"Requirement","name":"EXG-GEN-002","definition":"En fin de marché, la Caisse des Dépôts doit récupérer l’ensemble des données et documents stockés sur la plateforme selon le principe de réversibilité, dans un format compatible et exploitable par les systèmes d’information de la CDC, avec un plan de réversibilité complet.","analyst_properties":{"categorie":"Réversibilité","priorité":"Haute","Origin":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 12, section 3.5 - Reprise d’antériorité et restitution en fin de marché | context=Restitution de fin de marché | quote=restitution à la Caisse des Dépôts de l’ensemble des données et documents stockés sur la plateforme selon le principe de réversibilité","origin":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 12, section 3.5 - Reprise d’antériorité et restitution en fin de marché | context=Restitution de fin de marché | quote=restitution à la Caisse des Dépôts de l’ensemble des données et documents stockés sur la plateforme selon le principe de réversibilité","origine":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 12, section 3.5 - Reprise d’antériorité et restitution en fin de marché | context=Restitution de fin de marché | quote=restitution à la Caisse des Dépôts de l’ensemble des données et documents stockés sur la plateforme selon le principe de réversibilité"}}
REQ EXG-GEN-002 response={"owner_name":"Requirement Container","isError":false,"analyst_properties":{"Benefit":"Critical","Cost":"0","Origin":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 12, section 3.5 - Reprise d’antériorité et restitution en fin de marché | context=Restitution de fin de marché | quote=restitution à la Caisse des Dépôts de l’ensemble des données et documents stockés sur la plateforme selon le principe de réversibilité","Risk":"Low","Stability":"Low","Target Release":"0","categorie":"Réversibilité","origin":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 12, section 3.5 - Reprise d’antériorité et restitution en fin de marché | context=Restitution de fin de marché | quote=restitution à la Caisse des Dépôts de l’ensemble des données et documents stockés sur la plateforme selon le principe de réversibilité","origine":"document=20245175 - CCTP.pdf | ref=Exigences fonctionnelles métier | location=page 12, section 3.5 - Reprise d’antériorité et restitution en fin de marché | context=Restitution de fin de marché | quote=restitution à la Caisse des Dépôts de l’ensemble des données et documents stockés sur la plateforme sel...(truncated)

REQ EXG-GEN-003 args={"type":"Requirement","name":"EXG-GEN-003","definition":"La solution doit être hébergée en mode SaaS par le Titulaire et ses sous-traitants dans un ou plusieurs centres informatiques situés dans l’Espace Économique Européen, et les infrastructures techniques ne peuvent pas être hébergées dans les locaux de l’Acheteur.","analyst_properties":{"categorie":"Hébergement","priorité":"Haute","Origin":"document=20245175 - CCTP.pdf | ref=Exigences techniques et architecture | location=page 1 ; page 10, section 3.3 - Hébergement de la Plateforme | context=Contraintes d’hébergement | quote=la plateforme et les données doivent être hébergées ... dans un ou plusieurs centres informatiques au sein de l’Espace Économique Européen","origin":"document=20245175 - CCTP.pdf | ref=Exigences techniques et architecture | location=page 1 ; page 10, section 3.3 - Hébergement de la Plateforme | context=Contraintes d’hébergement | quote=la plateforme et les données doivent être hébergées ... dans un ou plusieurs centres informatiques au sein de l’Espace Économique Européen","origine":"document=20245175 - CCTP.pdf | ref=Exigences techniques et architecture | location=page 1 ; page 10, section 3.3 - Hébergement de la Plateforme | context=Contraintes d’hébergement | quote=la plateforme et les données doivent être hébergées ... dans un ou plusieurs centres informatiques au sein de l’Espace Économique Européen"}}
REQ EXG-GEN-003 response={"owner_name":"Requirement Container","isError":false,"analyst_properties":{"Benefit":"Critical","Cost":"0","Origin":"document=20245175 - CCTP.pdf | ref=Exigences techniques et architecture | location=page 1 ; page 10, section 3.3 - Hébergement de la Plateforme | context=Contraintes d’hébergement | quote=la plateforme et les données doivent être hébergées ... dans un ou plusieurs centres informatiques au sein de l’Espace Économique Européen","Risk":"Low","Stability":"Low","Target Release":"0","categorie":"Hébergement","origin":"document=20245175 - CCTP.pdf | ref=Exigences techniques et architecture | location=page 1 ; page 10, section 3.3 - Hébergement de la Plateforme | context=Contraintes d’hébergement | quote=la plateforme et les données doivent être hébergées ... dans un ou plusieurs centres informatiques au sein de l’Espace Économique Européen","origine":"document=20245175 - CCTP.pdf | ref=Exigences techniques et architecture | location=page 1 ; page 10, section 3.3 - Hébergement de la Plateforme | context=Contraintes d’hébergement | quote=la plateforme et les données doivent être hébergées ... dans un ou plusieurs centres informatiques au sein de l’Espace Économique Européen"...(truncated)

REQ EXG-RSS-002 args={"type":"Requirement","name":"EXG-RSS-002","definition":"Le Titulaire doit proposer impérativement un hébergement natif des données dans un cloud souverain certifié SecNumcloud.","analyst_properties":{"categorie":"Sécurité/Hébergement","priorité":"Critique","Origin":"document=20245175 - CCTP.pdf | ref=Exigences techniques et architecture | location=page 10, section 3.3 - Hébergement de la Plateforme | context=Cloud souverain | quote=doit proposer impérativement en natif un hébergement des données dans un cloud souverain certifié SecNumcloud","origin":"document=20245175 - CCTP.pdf | ref=Exigences techniques et architecture | location=page 10, section 3.3 - Hébergement de la Plateforme | context=Cloud souverain | quote=doit proposer impérativement en natif un hébergement des données dans un cloud souverain certifié SecNumcloud","origine":"document=20245175 - CCTP.pdf | ref=Exigences techniques et architecture | location=page 10, section 3.3 - Hébergement de la Plateforme | context=Cloud souverain | quote=doit proposer impérativement en natif un hébergement des données dans un cloud souverain certifié SecNumcloud"}}
REQ EXG-RSS-002 response={"owner_name":"Requirement Container","isError":false,"analyst_properties":{"Benefit":"Critical","Cost":"0","Origin":"document=20245175 - CCTP.pdf | ref=Exigences techniques et architecture | location=page 10, section 3.3 - Hébergement de la Plateforme | context=Cloud souverain | quote=doit proposer impérativement en natif un hébergement des données dans un cloud souverain certifié SecNumcloud","Risk":"Low","Stability":"Low","Target Release":"0","categorie":"Sécurité/Hébergement","origin":"document=20245175 - CCTP.pdf | ref=Exigences techniques et architecture | location=page 10, section 3.3 - Hébergement de la Plateforme | context=Cloud souverain | quote=doit proposer impérativement en natif un hébergement des données dans un cloud souverain certifié SecNumcloud","origine":"document=20245175 - CCTP.pdf | ref=Exigences techniques et architecture | location=page 10, section 3.3 - Hébergement de la Plateforme | context=Cloud souverain | quote=doit proposer impérativement en natif un hébergement des données dans un cloud souverain certifié SecNumcloud","priorité":"Critique"},"name":"EXG-RSS-002","analyst_properties_set":5,"definition":"Le Titulaire doit proposer impérativement un hébe...(truncated)

REQ EXG-RSS-003 args={"type":"Requirement","name":"EXG-RSS-003","definition":"La plateforme doit respecter la réglementation relative à la protection des données personnelles et les opérations de collecte, manipulation, stockage, maintenance et arrêt éventuel doivent être conformes aux exigences de la législation française et européenne.","analyst_properties":{"categorie":"Conformité","priorité":"Critique","Origin":"document=20245175 - CCTP.pdf | ref=Exigences sécurité et RSSI | location=page 7, section 3.1 - Fonctionnalités ; page 11, section 3.3 - Hébergement de la Plateforme | context=RGPD et conformité juridique | quote=respecter la réglementation relative à la protection des données personnelles ... conformes aux exigences de la législation française et européenne","origin":"document=20245175 - CCTP.pdf | ref=Exigences sécurité et RSSI | location=page 7, section 3.1 - Fonctionnalités ; page 11, section 3.3 - Hébergement de la Plateforme | context=RGPD et conformité juridique | quote=respecter la réglementation relative à la protection des données personnelles ... conformes aux exigences de la législation française et européenne","origine":"document=20245175 - CCTP.pdf | ref=Exigences sécurité et RSSI | location=page 7, section 3.1 - Fonctionnalités ; page 11, section 3.3 - Hébergement de la Plateforme | context=RGPD et conformité juridique | quote=respecter la réglementation relative à la protection des données personnelles ... conformes aux exigences de la législation française et européenne"}}
REQ EXG-RSS-003 response={"owner_name":"Requirement Container","isError":false,"analyst_properties":{"Benefit":"Critical","Cost":"0","Origin":"document=20245175 - CCTP.pdf | ref=Exigences sécurité et RSSI | location=page 7, section 3.1 - Fonctionnalités ; page 11, section 3.3 - Hébergement de la Plateforme | context=RGPD et conformité juridique | quote=respecter la réglementation relative à la protection des données personnelles ... conformes aux exigences de la législation française et européenne","Risk":"Low","Stability":"Low","Target Release":"0","categorie":"Conformité","origin":"document=20245175 - CCTP.pdf | ref=Exigences sécurité et RSSI | location=page 7, section 3.1 - Fonctionnalités ; page 11, section 3.3 - Hébergement de la Plateforme | context=RGPD et conformité juridique | quote=respecter la réglementation relative à la protection des données personnelles ... conformes aux exigences de la législation française et européenne","origine":"document=20245175 - CCTP.pdf | ref=Exigences sécurité et RSSI | location=page 7, section 3.1 - Fonctionnalités ; page 11, section 3.3 - Hébergement de la Plateforme | context=RGPD et conformité juridique | quote=respecter la réglementation relative à la protecti...(truncated)

REQ EXG-RSS-004 args={"type":"Requirement","name":"EXG-RSS-004","definition":"La plateforme doit garantir la confidentialité selon les stades du projet et assurer, une fois authentifié, un haut niveau de confidentialité.","analyst_properties":{"categorie":"Sécurité","priorité":"Haute","Origin":"document=20245175 - CCTP.pdf | ref=Exigences sécurité et RSSI | location=page 7, section 3.1 - Fonctionnalités ; page 12, section 3.4 - Gestion des utilisateurs et de l’accès à la Plateforme | context=Confidentialité des données et des projets | quote=garantir la confidentialité selon les stades du projet ... garantir un haut niveau de confidentialité","origin":"document=20245175 - CCTP.pdf | ref=Exigences sécurité et RSSI | location=page 7, section 3.1 - Fonctionnalités ; page 12, section 3.4 - Gestion des utilisateurs et de l’accès à la Plateforme | context=Confidentialité des données et des projets | quote=garantir la confidentialité selon les stades du projet ... garantir un haut niveau de confidentialité","origine":"document=20245175 - CCTP.pdf | ref=Exigences sécurité et RSSI | location=page 7, section 3.1 - Fonctionnalités ; page 12, section 3.4 - Gestion des utilisateurs et de l’accès à la Plateforme | context=Confidentialité des données et des projets | quote=garantir la confidentialité selon les stades du projet ... garantir un haut niveau de confidentialité"}}
REQ EXG-RSS-004 response={"owner_name":"Requirement Container","isError":false,"analyst_properties":{"Benefit":"Critical","Cost":"0","Origin":"document=20245175 - CCTP.pdf | ref=Exigences sécurité et RSSI | location=page 7, section 3.1 - Fonctionnalités ; page 12, section 3.4 - Gestion des utilisateurs et de l’accès à la Plateforme | context=Confidentialité des données et des projets | quote=garantir la confidentialité selon les stades du projet ... garantir un haut niveau de confidentialité","Risk":"Low","Stability":"Low","Target Release":"0","categorie":"Sécurité","origin":"document=20245175 - CCTP.pdf | ref=Exigences sécurité et RSSI | location=page 7, section 3.1 - Fonctionnalités ; page 12, section 3.4 - Gestion des utilisateurs et de l’accès à la Plateforme | context=Confidentialité des données et des projets | quote=garantir la confidentialité selon les stades du projet ... garantir un haut niveau de confidentialité","origine":"document=20245175 - CCTP.pdf | ref=Exigences sécurité et RSSI | location=page 7, section 3.1 - Fonctionnalités ; page 12, section 3.4 - Gestion des utilisateurs et de l’accès à la Plateforme | context=Confidentialité des données et des projets | quote=garantir la confidential...(truncated)

